transactTime,"symbol","execType","side","lastQty","lastPx","execCost","commission","execComm","ordType","orderQty","leavesQty","price","text","orderID","orderID2"
29.4.2020, 01:11:17,"XBTUSD","Trade","Buy","680","7768","-8753640","0.00075","6565","Stop","15000","0","7768","Triggered: Order stop price reached
Submitted via API.","640ae6ca-a4b2-7e9e-1aae-225430b55afb"
29.4.2020, 01:11:17,"XBTUSD","Trade","Buy","30","7768","-386190","0.00075","289","Stop","15000","680","7768","Triggered: Order stop price reached
Submitted via API.","640ae6ca-a4b2-7e9e-1aae-225430b55afb"
29.4.2020, 01:11:17,"XBTUSD","Trade","Buy","20","7768","-257460","0.00075","193","Stop","15000","710","7768","Triggered: Order stop price reached
Submitted via API.","640ae6ca-a4b2-7e9e-1aae-225430b55afb"
29.4.2020, 01:11:17,"XBTUSD","Trade","Buy","10000","7768","-128730000","0.00075","96547","Stop","15000","730","7768","Triggered: Order stop price reached
Submitted via API.","640ae6ca-a4b2-7e9e-1aae-225430b55afb"
29.4.2020, 01:11:17,"XBTUSD","Trade","Buy","16","7768","-205968","0.00075","154","Stop","15000","10730","7768","Triggered: Order stop price reached
Submitted via API.","640ae6ca-a4b2-7e9e-1aae-225430b55afb"
29.4.2020, 01:11:17,"XBTUSD","Trade","Buy","3000","7768","-38619000","0.00075","28964","Stop","15000","10746","7768","Triggered: Order stop price reached
Submitted via API.","640ae6ca-a4b2-7e9e-1aae-225430b55afb"
29.4.2020, 01:11:17,"XBTUSD","Trade","Buy","20","7768","-257460","0.00075","193","Stop","15000","13746","7768","Triggered: Order stop price reached
Submitted via API.","640ae6ca-a4b2-7e9e-1aae-225430b55afb"
29.4.2020, 01:11:17,"XBTUSD","Trade","Buy","1234","7768","-15885282","0.00075","11913","Stop","15000","13766","7768","Triggered: Order stop price reached
Submitted via API.","640ae6ca-a4b2-7e9e-1aae-225430b55afb"
28.4.2020, 02:00:51,"XBTUSD","Trade","Sell","11764","7777.5","151261512","0.00075","113446","Stop","15000","0","7777.5","Triggered: Order stop price reached
Submitted via API.","c6e6eb91-196e-6d24-327d-0593dde99931"
28.4.2020, 02:00:51,"XBTUSD","Trade","Sell","3236","7777.5","41608488","0.00075","31206","Stop","15000","11764","7777.5","Triggered: Order stop price reached
Submitted via API.","c6e6eb91-196e-6d24-327d-0593dde99931"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","1292","7731","-16712020","0.00075","12534","Stop","15000","0","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","20","7731","-258700","0.00075","194","Stop","15000","1292","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","450","7731","-5820750","0.00075","4365","Stop","15000","1312","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","46","7731","-595010","0.00075","446","Stop","15000","1762","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","20","7731","-258700","0.00075","194","Stop","15000","1808","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","100","7731","-1293500","0.00075","970","Stop","15000","1828","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","82","7731","-1060670","0.00075","795","Stop","15000","1928","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","82","7731","-1060670","0.00075","795","Stop","15000","2010","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","450","7731","-5820750","0.00075","4365","Stop","15000","2092","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","1206","7731","-15599610","0.00075","11699","Stop","15000","2542","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","120","7731","-1552200","0.00075","1164","Stop","15000","3748","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","768","7731","-9934080","0.00075","7450","Stop","15000","3868","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","288","7731","-3725280","0.00075","2793","Stop","15000","4636","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","144","7731","-1862640","0.00075","1396","Stop","15000","4924","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","2112","7731","-27318720","0.00075","20489","Stop","15000","5068","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
27.4.2020, 23:17:02,"XBTUSD","Trade","Buy","7820","7730","-101167340","0.00075","75875","Stop","15000","7180","7731","Triggered: Order stop price reached
Submitted via API.","7c7caac0-f0eb-88ef-307d-762bcd7f85ba"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","14","7540.5","185668","0.00075","139","Stop","17500","0","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7540.5","397860","0.00075","298","Stop","17500","14","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","34","7540.5","450908","0.00075","338","Stop","17500","44","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","24","7540.5","318288","0.00075","238","Stop","17500","78","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","33","7540.5","437646","0.00075","328","Stop","17500","102","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","39","7540.5","517218","0.00075","387","Stop","17500","135","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","25","7540.5","331550","0.00075","248","Stop","17500","174","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","24","7540.5","318288","0.00075","238","Stop","17500","199","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","20","7540.5","265240","0.00075","198","Stop","17500","223","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","37","7540.5","490694","0.00075","368","Stop","17500","243","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","21","7540.5","278502","0.00075","208","Stop","17500","280","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","28","7540.5","371336","0.00075","278","Stop","17500","301","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","33","7540.5","437646","0.00075","328","Stop","17500","329","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","31","7540.5","411122","0.00075","308","Stop","17500","362","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","20","7540.5","265240","0.00075","198","Stop","17500","393","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","3000","7540.5","39786000","0.00075","29839","Stop","17500","413","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","32","7540.5","424384","0.00075","318","Stop","17500","3413","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","4000","7540.5","53048000","0.00075","39786","Stop","17500","3445","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","38","7540.5","503956","0.00075","377","Stop","17500","7445","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","29","7540.5","384598","0.00075","288","Stop","17500","7483","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","33","7540.5","437646","0.00075","328","Stop","17500","7512","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","21","7540.5","278502","0.00075","208","Stop","17500","7545","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","38","7540.5","503956","0.00075","377","Stop","17500","7566","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","23","7540.5","305026","0.00075","228","Stop","17500","7604","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","22","7540.5","291764","0.00075","218","Stop","17500","7627","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","26","7540.5","344812","0.00075","258","Stop","17500","7649","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","28","7540.5","371336","0.00075","278","Stop","17500","7675","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","29","7540.5","384598","0.00075","288","Stop","17500","7703","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","29","7540.5","384598","0.00075","288","Stop","17500","7732","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","31","7540.5","411122","0.00075","308","Stop","17500","7761","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","37","7540.5","490694","0.00075","368","Stop","17500","7792","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","20","7540.5","265240","0.00075","198","Stop","17500","7829","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7540.5","397860","0.00075","298","Stop","17500","7849","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","33","7540.5","437646","0.00075","328","Stop","17500","7879","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","34","7540.5","450908","0.00075","338","Stop","17500","7912","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","28","7540.5","371336","0.00075","278","Stop","17500","7946","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","24","7540.5","318288","0.00075","238","Stop","17500","7974","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","23","7540.5","305026","0.00075","228","Stop","17500","7998","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","21","7540.5","278502","0.00075","208","Stop","17500","8021","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","28","7540.5","371336","0.00075","278","Stop","17500","8042","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","28","7540.5","371336","0.00075","278","Stop","17500","8070","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","29","7540.5","384598","0.00075","288","Stop","17500","8098","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","21","7540.5","278502","0.00075","208","Stop","17500","8127","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","1000","7540.5","13262000","0.00075","9946","Stop","17500","8148","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","100","7540.5","1326200","0.00075","994","Stop","17500","9148","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","228","7540.5","3023736","0.00075","2267","Stop","17500","9248","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7540.5","397860","0.00075","298","Stop","17500","9476","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7540.5","397860","0.00075","298","Stop","17500","9506","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","200","7540.5","2652400","0.00075","1989","Stop","17500","9536","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","130","7540.5","1724060","0.00075","1293","Stop","17500","9736","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","100","7541","1326100","0.00075","994","Stop","17500","9866","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","100","7541","1326100","0.00075","994","Stop","17500","9966","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","20","7541","265220","0.00075","198","Stop","17500","10066","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","29","7541","384569","0.00075","288","Stop","17500","10086","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","129","7541","1710669","0.00075","1283","Stop","17500","10115","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","28","7541","371308","0.00075","278","Stop","17500","10244","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","23","7541","305003","0.00075","228","Stop","17500","10272","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7541","397830","0.00075","298","Stop","17500","10295","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","25","7541","331525","0.00075","248","Stop","17500","10325","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","34","7541","450874","0.00075","338","Stop","17500","10350","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","29","7541","384569","0.00075","288","Stop","17500","10384","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","38","7541","503918","0.00075","377","Stop","17500","10413","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","550","7541","7293550","0.00075","5470","Stop","17500","10451","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","22","7541","291742","0.00075","218","Stop","17500","11001","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","39","7541","517179","0.00075","387","Stop","17500","11023","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","36","7541","477396","0.00075","358","Stop","17500","11062","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","22","7541","291742","0.00075","218","Stop","17500","11098","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","29","7541","384569","0.00075","288","Stop","17500","11120","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7541","397830","0.00075","298","Stop","17500","11149","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","31","7541","411091","0.00075","308","Stop","17500","11179","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","36","7541","477396","0.00075","358","Stop","17500","11210","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","22","7541","291742","0.00075","218","Stop","17500","11246","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","20","7541","265220","0.00075","198","Stop","17500","11268","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","27","7541","358047","0.00075","268","Stop","17500","11288","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","32","7541","424352","0.00075","318","Stop","17500","11315","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","33","7541","437613","0.00075","328","Stop","17500","11347","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","37","7541","490657","0.00075","367","Stop","17500","11380","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","34","7541","450874","0.00075","338","Stop","17500","11417","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","21","7541","278481","0.00075","208","Stop","17500","11451","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","25","7541","331525","0.00075","248","Stop","17500","11472","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","31","7541","411091","0.00075","308","Stop","17500","11497","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","22","7541","291742","0.00075","218","Stop","17500","11528","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","22","7541","291742","0.00075","218","Stop","17500","11550","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","32","7541","424352","0.00075","318","Stop","17500","11572","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","22","7541","291742","0.00075","218","Stop","17500","11604","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","24","7541","318264","0.00075","238","Stop","17500","11626","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","28","7541","371308","0.00075","278","Stop","17500","11650","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","31","7541","411091","0.00075","308","Stop","17500","11678","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","20","7541","265220","0.00075","198","Stop","17500","11709","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","22","7541","291742","0.00075","218","Stop","17500","11729","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","25","7541","331525","0.00075","248","Stop","17500","11751","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","29","7541","384569","0.00075","288","Stop","17500","11776","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","38","7541","503918","0.00075","377","Stop","17500","11805","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","36","7541","477396","0.00075","358","Stop","17500","11843","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","25","7541","331525","0.00075","248","Stop","17500","11879","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7541","397830","0.00075","298","Stop","17500","11904","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","33","7541","437613","0.00075","328","Stop","17500","11934","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","24","7541","318264","0.00075","238","Stop","17500","11967","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","33","7541","437613","0.00075","328","Stop","17500","11991","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","34","7541","450874","0.00075","338","Stop","17500","12024","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","21","7541","278481","0.00075","208","Stop","17500","12058","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
